Date,0
1993-11-12,10000.0
1993-11-15,10000.0
1993-11-16,10000.0
1993-11-17,10000.0
1993-11-18,10000.0
1993-11-19,10000.0
1993-11-22,10000.0
1993-11-23,10000.0
1993-11-24,10000.0
1993-11-26,10000.0
1993-11-29,10000.0
1993-11-30,10000.0
1993-12-01,10265.513395686678
1993-12-02,10392.015410979227
1993-12-03,10533.246099980945
1993-12-06,10489.417381036297
1993-12-07,10574.44204757624
1993-12-08,10689.300360295629
1993-12-09,10543.869800561843
1993-12-10,10442.649927429062
1993-12-13,10458.10776215547
1993-12-14,10100.456382516297
1993-12-15,10136.05013857128
1993-12-16,10096.693097995145
1993-12-17,10104.660248611557
1993-12-20,10204.81223520925
1993-12-21,10118.40958821059
1993-12-22,9930.91947609019
1993-12-23,9976.659473594225
1993-12-27,9890.632108150177
1993-12-28,9983.024134014175
1993-12-29,10075.600809583377
1993-12-30,10103.046193239745
1993-12-31,10176.542587736018
1994-01-03,9888.283213469871
1994-01-04,9944.248556181605
1994-01-05,10006.347017735085
1994-01-06,9794.632504299476
1994-01-07,10051.195446012154
1994-01-10,10219.10423556647
1994-01-11,10252.278948119461
1994-01-12,10328.684342214416
1994-01-13,10327.95327473617
1994-01-14,10421.274323831647
1994-01-17,10593.228851549677
1994-01-18,10732.169456578322
1994-01-19,10516.568100850036
1994-01-20,10606.360136651047
1994-01-21,10674.41603261783
1994-01-24,10546.695327764282
1994-01-25,10534.356227173988
1994-01-26,10315.953368526103
1994-01-27,10369.222340814453
1994-01-28,10745.08736026893
1994-01-31,10818.429735248392
1994-02-01,10790.306218755672
1994-02-02,11041.59098510233
1994-02-03,11150.068158971808
1994-02-04,10855.80005650353
1994-02-07,11118.966214238655
1994-02-08,11132.003763833243
1994-02-09,11287.59482808573
1994-02-10,11195.145649994542
1994-02-11,11199.287613766666
1994-02-14,11255.226684221203
1994-02-15,11392.938706781895
1994-02-16,11472.591312716972
1994-02-17,11447.736355718574
1994-02-18,11279.93657338701
1994-02-22,11596.643221843076
1994-02-23,11744.677949392186
1994-02-24,11601.054122523014
1994-02-25,11631.456903367134
1994-02-28,11715.652201785704
1994-03-01,11518.745593331927
1994-03-02,11781.268530037745
1994-03-03,11931.13850080731
1994-03-04,12278.391406685532
1994-03-07,12361.177287922985
1994-03-08,12284.942761337843
1994-03-09,12426.211512290802
1994-03-10,12372.825413851862
1994-03-11,12525.37012651967
1994-03-14,12596.619137819465
1994-03-15,12709.273010954515
1994-03-16,12691.095222324564
1994-03-17,12644.926063230065
1994-03-18,12687.258177863883
1994-03-21,12816.36043449355
1994-03-22,12936.169613010818
1994-03-23,12946.926453366907
1994-03-24,12671.58821473518
1994-03-25,12420.614722217077
1994-03-28,12141.511334159783
1994-03-29,11761.739824836888
1994-03-30,11576.151634370328
1994-03-31,11682.919222827983
1994-04-04,11675.909471294286
1994-04-05,11675.909471294286
1994-04-06,11675.909471294286
1994-04-07,11675.909471294286
1994-04-08,11675.909471294286
1994-04-11,11675.909471294286
1994-04-12,11675.909471294286
1994-04-13,11675.909471294286
1994-04-14,11675.909471294286
1994-04-15,11675.909471294286
1994-04-18,11675.909471294286
1994-04-19,11675.909471294286
1994-04-20,11675.909471294286
1994-04-21,11675.909471294286
1994-04-22,11675.909471294286
1994-04-25,11675.909471294286
1994-04-26,11675.909471294286
1994-04-28,11675.909471294286
1994-04-29,11675.909471294286
1994-05-02,11675.909471294286
1994-05-03,11675.909471294286
1994-05-04,11675.909471294286
1994-05-05,11675.909471294286
1994-05-06,11675.909471294286
1994-05-09,11675.909471294286
1994-05-10,11675.909471294286
1994-05-11,11675.909471294286
1994-05-12,11675.909471294286
1994-05-13,11675.909471294286
1994-05-16,11675.909471294286
1994-05-17,11675.909471294286
1994-05-18,11675.909471294286
1994-05-19,11675.909471294286
1994-05-20,11675.909471294286
1994-05-23,11675.909471294286
1994-05-24,11675.909471294286
1994-05-25,11675.909471294286
1994-05-26,11675.909471294286
1994-05-27,11675.909471294286
1994-05-31,11675.909471294286
1994-06-01,11675.909471294286
1994-06-02,11675.909471294286
1994-06-03,11675.909471294286
1994-06-06,11675.909471294286
1994-06-07,11675.909471294286
1994-06-08,11675.909471294286
1994-06-09,11675.909471294286
1994-06-10,11675.909471294286
1994-06-13,11675.909471294286
1994-06-14,11675.909471294286
1994-06-15,11675.909471294286
1994-06-16,11675.909471294286
1994-06-17,11675.909471294286
1994-06-20,11675.909471294286
1994-06-21,11675.909471294286
1994-06-22,11675.909471294286
1994-06-23,11675.909471294286
1994-06-24,11675.909471294286
1994-06-27,11675.909471294286
1994-06-28,11675.909471294286
