Date,0
1993-11-12,10000.0
1993-11-15,10000.0
1993-11-16,10000.0
1993-11-17,10000.0
1993-11-18,10000.0
1993-11-19,10000.0
1993-11-22,10000.0
1993-11-23,10000.0
1993-11-24,10000.0
1993-11-26,10000.0
1993-11-29,10000.0
1993-11-30,10000.0
1993-12-01,10209.347206809103
1993-12-02,10250.547567782989
1993-12-03,10274.407767634752
1993-12-06,10242.367281956376
1993-12-07,10260.273328993891
1993-12-08,10336.137293156578
1993-12-09,10298.374703129852
1993-12-10,10172.59664355954
1993-12-13,10281.597939405829
1993-12-14,10114.073039768242
1993-12-15,10183.240174265171
1993-12-16,10204.578279027603
1993-12-17,10287.554910964927
1993-12-20,10310.295893724271
1993-12-21,10235.366905884755
1993-12-22,10149.857654315769
1993-12-23,10157.038746497114
1993-12-27,10079.689540114281
1993-12-28,10035.808468663305
1993-12-29,10140.49852943142
1993-12-30,10156.3069580014
1993-12-31,10298.246089485041
1994-01-03,10014.216249593615
1994-01-04,9969.998018678065
1994-01-05,10112.879870025215
1994-01-06,10080.378979219913
1994-01-07,10349.130367263206
1994-01-10,10615.018844478807
1994-01-11,10662.163406282181
1994-01-12,10751.373448360546
1994-01-13,10746.371835969097
1994-01-14,10882.569659119663
1994-01-17,10944.750785640335
1994-01-18,11020.736841378084
1994-01-19,10903.040037088283
1994-01-20,10860.642452955592
1994-01-21,10924.07814880424
1994-01-24,10785.250083939485
1994-01-25,10650.605289970601
1994-01-26,10643.422765802743
1994-01-27,10700.437209104024
1994-01-28,10861.51371464788
1994-01-31,11102.060778095763
1994-02-01,11225.926325712873
1994-02-02,11326.914040511429
1994-02-03,11263.15475447571
1994-02-04,10855.695994450776
1994-02-07,11036.315037674989
1994-02-08,11043.781278494085
1994-02-09,11088.841251316706
1994-02-10,10944.068692531755
1994-02-11,10841.447799527266
1994-02-14,10850.819621692375
1994-02-15,11037.448920989202
1994-02-16,11204.65607168808
1994-02-17,11108.479324993863
1994-02-18,11071.153547047785
1994-02-22,11338.294549598962
1994-02-23,11342.75434353206
1994-02-24,11114.443979150346
1994-02-25,11113.967080195203
1994-02-28,11265.506609768376
1994-03-01,11205.352540287144
1994-03-02,11413.59361162365
1994-03-03,11420.65934643265
1994-03-04,11609.370369901579
1994-03-07,11606.53230763556
1994-03-08,11478.636329110652
1994-03-09,11531.62355061797
1994-03-10,11453.074670992744
1994-03-11,11656.683386160643
1994-03-14,11695.012774081826
1994-03-15,11778.690282273765
1994-03-16,11900.564747120876
1994-03-17,11997.103102243344
1994-03-18,12119.266722304877
1994-03-21,12147.738526404992
1994-03-22,12308.549402137565
1994-03-23,12290.911393807395
1994-03-24,11887.59046431205
1994-03-25,11698.558746383304
1994-03-28,11341.617764142644
1994-03-29,10976.339453215784
1994-03-30,10688.591270237164
1994-03-31,10795.713239280267
1994-04-04,10789.235811336699
1994-04-05,10789.235811336699
1994-04-06,10789.235811336699
1994-04-07,10789.235811336699
1994-04-08,10789.235811336699
1994-04-11,10789.235811336699
1994-04-12,10789.235811336699
1994-04-13,10789.235811336699
1994-04-14,10789.235811336699
1994-04-15,10789.235811336699
1994-04-18,10789.235811336699
1994-04-19,10789.235811336699
1994-04-20,10789.235811336699
1994-04-21,10789.235811336699
1994-04-22,10789.235811336699
1994-04-25,10789.235811336699
1994-04-26,10789.235811336699
1994-04-28,10789.235811336699
1994-04-29,10789.235811336699
1994-05-02,10789.235811336699
1994-05-03,10789.235811336699
1994-05-04,10789.235811336699
1994-05-05,10789.235811336699
1994-05-06,10789.235811336699
1994-05-09,10789.235811336699
1994-05-10,10789.235811336699
1994-05-11,10789.235811336699
1994-05-12,10789.235811336699
1994-05-13,10789.235811336699
1994-05-16,10789.235811336699
1994-05-17,10789.235811336699
1994-05-18,10789.235811336699
1994-05-19,10789.235811336699
1994-05-20,10789.235811336699
1994-05-23,10789.235811336699
1994-05-24,10789.235811336699
1994-05-25,10789.235811336699
1994-05-26,10789.235811336699
1994-05-27,10789.235811336699
1994-05-31,10789.235811336699
1994-06-01,10789.235811336699
1994-06-02,10789.235811336699
1994-06-03,10789.235811336699
1994-06-06,10789.235811336699
1994-06-07,10789.235811336699
1994-06-08,10789.235811336699
1994-06-09,10789.235811336699
1994-06-10,10789.235811336699
1994-06-13,10789.235811336699
1994-06-14,10789.235811336699
1994-06-15,10789.235811336699
1994-06-16,10789.235811336699
1994-06-17,10789.235811336699
1994-06-20,10789.235811336699
1994-06-21,10789.235811336699
1994-06-22,10789.235811336699
1994-06-23,10789.235811336699
1994-06-24,10789.235811336699
1994-06-27,10789.235811336699
1994-06-28,10789.235811336699
